Agent_ID,Stop_Number,Order_ID,Distance_km,Category,Priority_Score,Weather,Traffic,Cumulative_Distance_km
1,362,wllq866872492,9.22,Grocery,4.018,Sunny,Medium ,2960.63
1,363,cwdd588331667,20.25,Grocery,4.018,Stormy,Low ,2980.88
1,364,vtwz068018670,1.51,Grocery,4.017,Stormy,Low ,2982.4
1,365,xjgc597637299,1.54,Grocery,4.017,Fog,Low ,2983.93
1,366,rsre481936906,1.56,Grocery,4.017,Sunny,Low ,2985.49
1,367,wfis173502440,3.06,Grocery,4.017,Fog,Low ,2988.55
1,368,vevn484431103,3.07,Grocery,4.017,Fog,Low ,2991.63
1,369,nqpb235062963,4.54,Grocery,4.017,Stormy,Low ,2996.17
1,370,ohij042632362,4.58,Grocery,4.017,Fog,Low ,3000.74
1,371,mvhz238626753,6.06,Grocery,4.017,Sunny,Medium ,3006.8
1,372,dldo765905260,7.45,Grocery,4.017,Fog,Low ,3014.25
1,373,sivx689661409,9.22,Grocery,4.017,Fog,Low ,3023.47
1,374,pcfp658943833,9.35,Grocery,4.017,Fog,Medium ,3032.82
1,375,ywjh827264091,10.6,Grocery,4.017,Windy,Jam ,3043.42
1,376,khzs160943490,10.91,Grocery,4.017,Sunny,Low ,3054.33
1,377,hngi910222268,12.42,Grocery,4.017,Windy,Low ,3066.75
1,378,zfxv864479985,12.42,Grocery,4.017,Sunny,Jam ,3079.17
1,379,lgff497818491,16.82,Grocery,4.017,Sunny,Jam ,3095.99
1,380,prve846238265,20.86,Grocery,4.017,Sunny,Jam ,3116.85
1,381,drpd739033797,1.49,Grocery,4.016,Sunny,Low ,3118.34
1,382,fytn234906793,1.53,Grocery,4.016,Fog,Low ,3119.87
1,383,fxrr077868402,3.06,Grocery,4.016,Stormy,Low ,3122.93
1,384,rzju284460958,4.66,Grocery,4.016,Cloudy,Jam ,3127.59
1,385,simd143212536,4.67,Grocery,4.016,Fog,Medium ,3132.26
1,386,ncsg989514139,6.12,Grocery,4.016,Sunny,Medium ,3138.38
1,387,qjax905389479,6.15,Grocery,4.016,Cloudy,High ,3144.53
1,388,wbig340392725,7.57,Grocery,4.016,Sunny,Jam ,3152.1
1,389,ctaa788377940,9.07,Grocery,4.016,Cloudy,Low ,3161.17
1,390,fkvm304251183,9.31,Grocery,4.016,Sunny,Medium ,3170.49
1,391,zqfs350639295,9.33,Grocery,4.016,Fog,Jam ,3179.81
1,392,lbrv363071693,10.59,Grocery,4.016,Windy,Low ,3190.4
1,393,ijxt407911765,10.6,Grocery,4.016,Sandstorms,Medium ,3201.0
1,394,qqcv917389682,12.44,Grocery,4.016,Sandstorms,Jam ,3213.44
1,395,sjzm753195134,19.69,Grocery,4.016,Stormy,Low ,3233.13
1,396,bitc039102035,19.69,Grocery,4.016,Cloudy,Low ,3252.82
1,397,eeqd618069112,20.21,Grocery,4.016,Sunny,Jam ,3273.02
1,398,cond622239633,20.83,Grocery,4.016,Sunny,Jam ,3293.85
1,399,asee341263060,1.51,Grocery,4.0,Fog,Low ,3295.36
1,400,bwqr063646423,1.54,Grocery,4.0,Fog,Low ,3296.9
1,401,eliq515371914,2.98,Grocery,4.0,Fog,Low ,3299.88
1,402,jjya299810159,3.03,Grocery,4.0,Sandstorms,Low ,3302.91
1,403,undi126930599,3.04,Grocery,4.0,Stormy,Low ,3305.95
1,404,gztk555796419,3.06,Grocery,4.0,Fog,Low ,3309.01
1,405,wmwo620237513,3.06,Grocery,4.0,Fog,Low ,3312.07
1,406,cont201313128,3.06,Grocery,4.0,Cloudy,Low ,3315.13
1,407,efqv929346055,3.06,Grocery,4.0,Fog,High ,3318.2
1,408,dgeb122522165,3.11,Grocery,4.0,Cloudy,Low ,3321.31
1,409,hmuw878560128,3.12,Grocery,4.0,Fog,Low ,3324.43
1,410,daab591782387,4.4,Grocery,4.0,Sunny,Jam ,3328.82
1,411,jrln809275188,4.53,Grocery,4.0,Cloudy,Low ,3333.35
1,412,dswj723760119,4.54,Grocery,4.0,Cloudy,Jam ,3337.89
1,413,mtcr221173183,4.6,Grocery,4.0,Fog,Jam ,3342.49
1,414,tfls218616649,4.61,Grocery,4.0,Cloudy,Medium ,3347.1
1,415,xpfo489429348,4.66,Grocery,4.0,Fog,Jam ,3351.75
1,416,tpll704671811,5.96,Grocery,4.0,Fog,Medium ,3357.71
1,417,gcza237370513,6.05,Grocery,4.0,Sandstorms,Medium ,3363.76
1,418,xmwg537868157,7.55,Grocery,4.0,Cloudy,Medium ,3371.31
1,419,oypm442675363,7.77,Grocery,4.0,Sunny,Jam ,3379.08
1,420,vyiy858310249,8.81,Grocery,4.0,Sunny,Jam ,3387.89
1,421,remx241772048,8.94,Grocery,4.0,Fog,Medium ,3396.83
1,422,brdd685264967,9.07,Grocery,4.0,Windy,Jam ,3405.91
1,423,ayzu596871423,9.12,Grocery,4.0,Cloudy,Low ,3415.03
1,424,dxff132931046,9.32,Grocery,4.0,Sunny,Jam ,3424.35
1,425,wgyw588618332,10.43,Grocery,4.0,Sandstorms,Jam ,3434.77
1,426,xmuy821194065,10.6,Grocery,4.0,Stormy,Low ,3445.38
1,427,bnoy895623735,10.71,Grocery,4.0,Stormy,Low ,3456.08
1,428,ayet796348958,10.87,Grocery,4.0,Sunny,Low ,3466.95
1,429,sqdj788192389,11.72,Grocery,4.0,Windy,Jam ,3478.67
1,430,gngz100424879,12.26,Grocery,4.0,Sunny,Jam ,3490.92
1,431,rbqk670929573,12.42,Grocery,4.0,Sunny,Low ,3503.34
1,432,itdn674564985,12.42,Grocery,4.0,Stormy,Jam ,3515.77
1,433,tiyd665012285,12.46,Grocery,4.0,Stormy,Low ,3528.23
1,434,uhce540555384,13.41,Grocery,4.0,Sandstorms,Low ,3541.64
1,435,unwa369838661,13.63,Grocery,4.0,Fog,Medium ,3555.27
1,436,xtng484226901,13.97,Grocery,4.0,Stormy,Jam ,3569.24
1,437,ikqo945152661,13.97,Grocery,4.0,Sunny,Jam ,3583.21
1,438,ehwv602230521,16.64,Grocery,4.0,Sandstorms,Low ,3599.84
1,439,oriu995391158,16.72,Grocery,4.0,Windy,Low ,3616.56
1,440,yaco168421639,16.82,Grocery,4.0,Windy,Jam ,3633.39
1,441,azaw526375275,16.83,Grocery,4.0,Windy,Jam ,3650.22
1,442,abeg819083373,16.9,Grocery,4.0,Sunny,Medium ,3667.12
1,443,nfau986446007,17.14,Grocery,4.0,Windy,Medium ,3684.26
1,444,fjtq072021593,19.63,Grocery,4.0,Fog,Low ,3703.88
1,445,fkpo860353317,19.76,Grocery,4.0,Sunny,Jam ,3723.64
1,446,mkhp798888898,1.49,Grocery,3.984,Stormy,Low ,3725.13
1,447,vqzw558111953,3.02,Grocery,3.984,Windy,Low ,3728.15
1,448,mpeo421121594,3.04,Grocery,3.984,Sandstorms,Low ,3731.19
1,449,gbpm531367669,3.11,Grocery,3.984,Sunny,Low ,3734.3
1,450,huxv732268883,4.53,Grocery,3.984,Sunny,Low ,3738.83
1,451,gnul696660564,6.08,Grocery,3.984,Sunny,High ,3744.91
1,452,pibi599320555,9.22,Grocery,3.984,Fog,Jam ,3754.13
1,453,ukxa115983426,10.49,Grocery,3.984,Windy,Medium ,3764.62
1,454,ebaz726513747,10.59,Grocery,3.984,Windy,Medium ,3775.2
1,455,usnv339968434,10.72,Grocery,3.984,Sunny,Medium ,3785.93
1,456,fkmm887191527,12.46,Grocery,3.984,Cloudy,Low ,3798.39
1,457,dwps855440822,19.37,Grocery,3.984,Sandstorms,Medium ,3817.76
1,458,rbgw556194734,19.66,Grocery,3.984,Cloudy,Low ,3837.42
1,459,gdye340166611,20.25,Grocery,3.984,Fog,Low ,3857.67
1,460,dtoz235571108,1.47,Grocery,3.983,Cloudy,Low ,3859.14
1,461,vipl581107050,1.55,Grocery,3.983,Sunny,Low ,3860.69
1,462,dnhx318897704,3.02,Grocery,3.983,Sandstorms,Low ,3863.71
1,463,pexk865599626,3.11,Grocery,3.983,Cloudy,Low ,3866.81
1,464,duek171439493,4.47,Grocery,3.983,Sandstorms,Low ,3871.28
1,465,znra242621376,4.66,Grocery,3.983,Fog,Low ,3875.95
1,466,uibb931593347,4.66,Grocery,3.983,Cloudy,Low ,3880.61
1,467,ydrg346491345,4.67,Grocery,3.983,Windy,Jam ,3885.28
1,468,hwap363270412,6.08,Grocery,3.983,Sunny,High ,3891.37
1,469,uoea804680974,6.08,Grocery,3.983,Sandstorms,High ,3897.45
1,470,uzuj347383645,8.99,Grocery,3.983,Sunny,Jam ,3906.43
1,471,teei158709145,10.44,Grocery,3.983,Sandstorms,Low ,3916.88
1,472,odby193903714,10.56,Grocery,3.983,Windy,Low ,3927.44
1,473,kgme513030506,19.62,Grocery,3.983,Sandstorms,Low ,3947.06
1,474,jgry634521262,20.18,Grocery,3.983,Windy,Jam ,3967.24
1,475,mvqj061645935,1.51,Grocery,3.982,Stormy,Low ,3968.76
1,476,igyp372514587,4.56,Grocery,3.982,Sandstorms,Low ,3973.32
1,477,yggw804119823,1.55,Grocery,3.968,Fog,Low ,3974.87
1,478,ghcf880531225,3.02,Grocery,3.968,Sandstorms,High ,3977.89
1,479,sbxr568946853,3.03,Grocery,3.968,Stormy,High ,3980.91
1,480,ydxg317665270,3.04,Grocery,3.968,Sandstorms,High ,3983.95
1,481,bahs071130547,4.66,Grocery,3.968,Fog,Medium ,3988.62
1,482,sgis793270965,6.21,Grocery,3.968,Sunny,Medium ,3994.83
1,483,lghr755220609,7.45,Grocery,3.968,Windy,Medium ,4002.28
1,484,ogux402444927,7.45,Grocery,3.968,Sandstorms,Jam ,4009.73
1,485,ybgu682597639,7.55,Grocery,3.968,Sandstorms,Jam ,4017.27
1,486,mvzo846127628,7.65,Grocery,3.968,Stormy,Jam ,4024.92
1,487,cqfx610016718,7.79,Grocery,3.968,Sunny,Medium ,4032.71
1,488,fnfm312440369,9.12,Grocery,3.968,Fog,Jam ,4041.83
1,489,rxzl449717365,10.87,Grocery,3.968,Sunny,Low ,4052.7
1,490,jjft984892153,13.83,Grocery,3.968,Sunny,Jam ,4066.53
1,491,ugii666821559,4.47,Grocery,3.967,Sandstorms,Low ,4071.0
1,492,mnmk603650407,4.47,Grocery,3.967,Sandstorms,Medium ,4075.47
1,493,jiti821749988,4.66,Grocery,3.967,Sunny,Medium ,4080.13
1,494,btvb176667866,7.79,Grocery,3.967,Sunny,Medium ,4087.92
1,495,fupj939934654,9.31,Grocery,3.967,Stormy,Medium ,4097.23
1,496,nsyu443379240,12.29,Grocery,3.967,Fog,Low ,4109.53
1,497,nevu031115562,16.61,Grocery,3.967,Sunny,Jam ,4126.13
1,498,jgde438927702,1.55,Grocery,3.966,Cloudy,Low ,4127.69
1,499,xiyc935847869,2.98,Grocery,3.966,Sandstorms,Low ,4130.67
1,500,lmed251643536,3.04,Grocery,3.966,Fog,Low ,4133.71
1,501,faxz667594118,5.96,Grocery,3.966,Sunny,High ,4139.67
1,502,ntov795345883,8.94,Grocery,3.966,Sunny,Jam ,4148.6
1,503,emvz457194719,9.18,Grocery,3.966,Stormy,Low ,4157.78
1,504,pogi104258249,10.87,Grocery,3.966,Stormy,Low ,4168.65
1,505,hgza975990004,13.97,Grocery,3.966,Sandstorms,Low ,4182.62
1,506,nard308038009,16.9,Grocery,3.966,Sandstorms,Low ,4199.53
1,507,vwka520356686,19.66,Grocery,3.966,Stormy,Medium ,4219.19
1,508,mjey355506878,1.53,Grocery,3.952,Fog,Low ,4220.72
1,509,wodl895543997,2.98,Grocery,3.952,Sunny,Low ,4223.7
1,510,aiap099749175,3.12,Grocery,3.952,Stormy,Low ,4226.81
1,511,wceq577409885,3.12,Grocery,3.952,Windy,High ,4229.93
1,512,tupx096400546,6.12,Grocery,3.952,Windy,High ,4236.05
1,513,jhxl117807594,9.06,Grocery,3.952,Sunny,Jam ,4245.11
1,514,edjy168434952,9.31,Grocery,3.952,Cloudy,Medium ,4254.43
1,515,xasi525958139,11.94,Grocery,3.952,Sandstorms,Medium ,4266.36
1,516,vcad450511444,13.63,Grocery,3.952,Sandstorms,Low ,4279.99
1,517,mtrt942548674,17.17,Grocery,3.952,Sandstorms,Jam ,4297.16
1,518,ugpr892813178,1.51,Grocery,3.95,Fog,Low ,4298.67
1,519,bpkm613437028,1.52,Grocery,3.95,Cloudy,Low ,4300.19
1,520,wzqq008681287,3.03,Grocery,3.95,Windy,Low ,4303.21
1,521,ddxn903916676,3.04,Grocery,3.95,Fog,Low ,4306.26
1,522,cuea140622083,3.06,Grocery,3.95,Sunny,Low ,4309.31
1,523,zzbo196895682,5.96,Grocery,3.95,Sunny,Medium ,4315.27
1,524,owsb748154937,6.15,Grocery,3.95,Stormy,High ,4321.42
1,525,yzme432722194,6.21,Grocery,3.95,Stormy,High ,4327.63
1,526,wdpf031037592,10.87,Grocery,3.95,Sandstorms,Low ,4338.5
1,527,wqls982746096,16.64,Grocery,3.95,Sandstorms,Low ,4355.14
1,528,lmsy719251325,17.1,Grocery,3.95,Sunny,Low ,4372.23
1,529,rqvb269816933,1.51,Grocery,3.937,Stormy,Low ,4373.75
1,530,obdv091777815,4.66,Grocery,3.937,Windy,Jam ,4378.41
1,531,sqek139320294,6.05,Grocery,3.937,Stormy,Medium ,4384.46
1,532,dhie808851988,6.13,Grocery,3.937,Sandstorms,High ,4390.59
1,533,nwqg331387389,9.32,Grocery,3.937,Windy,Jam ,4399.9
1,534,nmtw900506155,13.61,Grocery,3.937,Fog,Low ,4413.51
1,535,htts019391042,3.12,Grocery,3.934,Sunny,Low ,4416.63
1,536,rapv207082617,4.53,Grocery,3.934,Cloudy,Medium ,4421.16
1,537,iozk172605855,4.54,Grocery,3.934,Stormy,Medium ,4425.7
1,538,npwp750364427,6.08,Grocery,3.934,Sunny,High ,4431.78
1,539,gvqr617061022,7.46,Grocery,3.934,Stormy,Low ,4439.24
1,540,pnok871131556,9.22,Grocery,3.934,Fog,Jam ,4448.46
1,541,kuhf219631225,10.57,Grocery,3.934,Fog,Low ,4459.03
1,542,xbup331589366,16.6,Grocery,3.934,Sunny,Medium ,4475.63
1,543,jzlp259945775,19.63,Grocery,3.934,Stormy,Low ,4495.26
1,544,kibe354581531,1.5,Grocery,3.932,Fog,Low ,4496.76
1,545,ibxd431309735,1.51,Grocery,3.932,Cloudy,Low ,4498.27
1,546,mtcn854156974,1.53,Grocery,3.932,Fog,Low ,4499.8
1,547,ylme566204408,3.03,Grocery,3.932,Sandstorms,Low ,4502.83
1,548,syzc754553820,4.6,Grocery,3.932,Windy,Medium ,4507.43
1,549,dpod192649546,6.18,Grocery,3.932,Windy,High ,4513.6
1,550,lzgm211743278,7.79,Grocery,3.932,Stormy,Jam ,4521.4
1,551,mvii210422470,9.07,Grocery,3.932,Sunny,Low ,4530.47
1,552,ycrf861666162,16.6,Grocery,3.932,Sunny,Medium ,4547.07
1,553,jvsw206376134,19.97,Grocery,3.932,Stormy,Low ,4567.04
1,554,zvwn374680468,1.55,Grocery,3.92,Fog,High ,4568.6
1,555,owxt130637594,3.03,Grocery,3.92,Windy,Low ,4571.63
1,556,zegc244503262,3.11,Grocery,3.92,Fog,Low ,4574.74
1,557,bfhi897501344,4.66,Grocery,3.92,Sandstorms,Medium ,4579.39
1,558,matd707982331,7.68,Grocery,3.92,Cloudy,Jam ,4587.08
1,559,djtq281088386,9.09,Grocery,3.92,Windy,Low ,4596.16
1,560,lcml810389070,9.35,Grocery,3.92,Stormy,Medium ,4605.51
1,561,abri243358465,12.42,Grocery,3.92,Fog,Medium ,4617.93
1,562,rmgg309463866,19.04,Grocery,3.92,Sandstorms,Jam ,4636.97
1,563,vcby717453404,19.92,Grocery,3.92,Sunny,Low ,4656.89
1,564,sdih564275937,4.61,Grocery,3.917,Fog,Medium ,4661.5
1,565,dcyl161446064,7.32,Grocery,3.917,Sunny,Jam ,4668.82
1,566,byvg827545603,7.76,Grocery,3.917,Sandstorms,Jam ,4676.59
1,567,stkq975497249,10.87,Grocery,3.917,Sunny,Medium ,4687.45
1,568,xlmz746299921,12.29,Grocery,3.917,Sandstorms,Low ,4699.75
1,569,xoay155912620,16.37,Grocery,3.917,Sunny,Jam ,4716.12
1,570,ozgn288521753,1.51,Grocery,3.913,Sunny,Low ,4717.63
1,571,vgqz261715034,1.52,Grocery,3.913,Sunny,High ,4719.15
1,572,vodz198348744,1.55,Grocery,3.913,Sandstorms,Low ,4720.7
1,573,psuy317268936,1.55,Grocery,3.913,Fog,Low ,4722.26
1,574,tbvz072724361,1.55,Grocery,3.913,Sandstorms,Low ,4723.81
1,575,ychz016135726,3.07,Grocery,3.913,Sandstorms,Low ,4726.88
1,576,ctki796214278,16.9,Grocery,3.913,Sunny,Jam ,4743.79
1,577,eyuv235511893,19.92,Grocery,3.913,Sunny,Jam ,4763.7
1,578,jadh491968598,7.56,Grocery,3.906,Stormy,Medium ,4771.26
1,579,zlks474999202,9.32,Grocery,3.906,Windy,Jam ,4780.58
1,580,zxpj199434648,13.22,Grocery,3.906,Sunny,Low ,4793.8
1,581,vqio288554971,1.52,Grocery,3.902,Sunny,Low ,4795.32
1,582,wbei185667988,3.07,Grocery,3.902,Stormy,Low ,4798.39
1,583,szxp000157746,4.66,Grocery,3.902,Sunny,Jam ,4803.05
1,584,hteh212756501,6.21,Grocery,3.902,Fog,High ,4809.26
1,585,lcey117096394,8.94,Grocery,3.902,Fog,Jam ,4818.2
1,586,rpxi920665792,10.71,Grocery,3.902,Cloudy,Low ,4828.91
1,587,lddb564194060,12.24,Grocery,3.902,Cloudy,Low ,4841.15
1,588,oopg434420032,16.39,Grocery,3.902,Windy,Jam ,4857.54
1,589,prxa287882544,19.36,Grocery,3.902,Cloudy,Low ,4876.9
1,590,ozye885751471,6.15,Grocery,3.898,Sunny,High ,4883.05
1,591,mmzn430195461,8.94,Grocery,3.898,Sandstorms,Low ,4891.99
1,592,froz730003259,12.42,Grocery,3.898,Stormy,Low ,4904.41
1,593,xcjc507755023,1.55,Grocery,3.889,Windy,High ,4905.96
1,594,pmnh956212049,3.07,Grocery,3.889,Windy,Low ,4909.03
1,595,zqky146893898,4.67,Grocery,3.889,Stormy,Low ,4913.71
1,596,fiht579912058,6.15,Grocery,3.889,Stormy,Medium ,4919.86
1,597,hohi835829256,7.55,Grocery,3.889,Sandstorms,Jam ,4927.4
1,598,qmfs453253995,8.81,Grocery,3.889,Windy,Low ,4936.21
1,599,egid215275405,8.94,Grocery,3.889,Sandstorms,Low ,4945.15
1,600,baup853226824,9.31,Grocery,3.889,Fog,Jam ,4954.46
1,601,cjnp197114783,12.46,Grocery,3.889,Windy,Medium ,4966.93
1,602,biit172713873,16.6,Grocery,3.889,Sandstorms,Jam ,4983.53
1,603,hoxq128553542,16.85,Grocery,3.889,Sunny,Low ,5000.38
1,604,bfmh334215083,1.51,Grocery,3.884,Sandstorms,Low ,5001.9
1,605,ybte525315798,4.67,Grocery,3.884,Fog,Jam ,5006.57
1,606,qhau586164432,5.86,Grocery,3.884,Sunny,Medium ,5012.43
1,607,fjjg478971549,6.23,Grocery,3.884,Sunny,High ,5018.66
1,608,vrws741524775,7.66,Grocery,3.884,Windy,Medium ,5026.32
1,609,zaic549715207,9.35,Grocery,3.884,Sunny,Low ,5035.67
1,610,kidk011337382,10.71,Grocery,3.884,Sandstorms,Medium ,5046.38
1,611,tqky129793204,14.04,Grocery,3.884,Stormy,Jam ,5060.42
1,612,yyav564095189,19.36,Grocery,3.884,Stormy,Low ,5079.78
1,613,srll732008147,7.79,Grocery,3.879,Stormy,Low ,5087.57
1,614,izyh362031293,11.72,Grocery,3.879,Sandstorms,Jam ,5099.29
1,615,cgkm868740975,16.64,Grocery,3.879,Sandstorms,Low ,5115.93
1,616,sula161293295,3.07,Grocery,3.876,Fog,High ,5119.0
1,617,kdkv968634322,3.11,Grocery,3.876,Stormy,High ,5122.11
1,618,afpy514693891,4.47,Grocery,3.876,Cloudy,Medium ,5126.58
1,619,rppm736557292,11.98,Grocery,3.876,Fog,Medium ,5138.56
1,620,swew052583453,14.02,Grocery,3.876,Windy,Medium ,5152.59
1,621,lswy004614833,9.32,Grocery,3.871,Sunny,Medium ,5161.9
1,622,nerp053118571,12.21,Grocery,3.871,Cloudy,Low ,5174.11
1,623,cqet356337237,12.46,Sports,3.871,,NaN ,5186.58
1,624,ejer360248836,13.97,Grocery,3.871,Fog,Low ,5200.55
1,625,eppw221715404,19.98,Grocery,3.871,Windy,Medium ,5220.52
1,626,noit839845853,1.56,Grocery,3.866,Cloudy,Low ,5222.08
1,627,cwpl232583335,3.05,Grocery,3.866,Cloudy,Low ,5225.14
1,628,fjed048612952,3.1,Grocery,3.866,Cloudy,Low ,5228.24
1,629,ehal838646635,4.61,Grocery,3.866,Fog,Low ,5232.85
1,630,ydfz614288642,7.56,Grocery,3.866,Windy,Medium ,5240.41
1,631,lqev903439249,9.19,Grocery,3.866,Sunny,Medium ,5249.61
1,632,vgqz218346968,10.43,Grocery,3.866,Sandstorms,Jam ,5260.03
1,633,owoe987393948,13.97,Grocery,3.866,Sunny,Jam ,5274.0
1,634,vxsz603924277,16.64,Grocery,3.866,Windy,Low ,5290.64
1,635,tswx343350457,20.85,Grocery,3.866,Stormy,Low ,5311.49
1,636,cyqu649566229,4.67,Grocery,3.858,Sunny,Jam ,5316.17
1,637,cixr405935165,6.15,Grocery,3.858,Fog,High ,5322.31
1,638,odto977136581,7.44,Grocery,3.858,Cloudy,Jam ,5329.76
1,639,ecpi804748625,7.76,Grocery,3.858,Stormy,Low ,5337.52
1,640,zzkc511287293,9.12,Grocery,3.858,Fog,Jam ,5346.64
1,641,swqm303137503,10.91,Grocery,3.858,Sandstorms,Low ,5357.54
1,642,pduk781118357,12.16,Grocery,3.858,Windy,Low ,5369.71
1,643,pgej030362377,12.44,Grocery,3.858,Stormy,Jam ,5382.14
1,644,iqfd490421421,1.55,Grocery,3.852,Sandstorms,High ,5383.69
1,645,qift258867106,3.11,Grocery,3.852,Fog,Low ,5386.8
1,646,bebt952318585,4.6,Grocery,3.852,Sandstorms,Low ,5391.4
1,647,ofqa573655109,4.61,Grocery,3.852,Stormy,Low ,5396.01
1,648,kyug163007626,6.08,Grocery,3.852,Stormy,Medium ,5402.09
1,649,vpkn568423955,10.76,Grocery,3.852,Windy,Medium ,5412.85
1,650,lmho107715751,13.79,Grocery,3.852,Sandstorms,Jam ,5426.64
1,651,tful595521726,20.21,Grocery,3.852,Cloudy,Low ,5446.84
1,652,jdpd570225653,4.66,Grocery,3.846,Stormy,Jam ,5451.5
1,653,nazd484642405,7.56,Grocery,3.846,Windy,Low ,5459.06
1,654,vjoo410649960,4.59,Grocery,3.846,Fog,Jam ,5463.65
1,655,jiuj367355520,4.6,Grocery,3.846,Sandstorms,Jam ,5468.25
1,656,yluc133196911,16.64,Grocery,3.846,Sunny,Low ,5484.89
1,657,xsko181792158,6.05,Grocery,3.84,Sunny,Medium ,5490.94
1,658,rfvm815325123,6.23,Grocery,3.84,Stormy,Medium ,5497.17
1,659,lych025043240,9.35,Grocery,3.84,Windy,Jam ,5506.52
1,660,rjuk855079528,12.07,Grocery,3.84,Windy,Medium ,5518.59
1,661,wujl007539135,16.48,Grocery,3.84,Sandstorms,Jam ,5535.07
1,662,zzsw081148179,16.85,Grocery,3.84,Stormy,Medium ,5551.92
1,663,tejv381902484,20.85,Grocery,3.84,Sandstorms,Medium ,5572.77
1,664,zbrs440179475,3.05,Grocery,3.833,Stormy,Low ,5575.82
1,665,gdcc440517225,3.06,Grocery,3.833,Cloudy,Low ,5578.88
1,666,fvir966706523,3.06,Grocery,3.833,Fog,Low ,5581.95
1,667,qgzx015797977,6.05,Grocery,3.833,Sunny,Medium ,5588.0
1,668,pbii281710203,10.59,Grocery,3.833,Stormy,Medium ,5598.59
1,669,qwqq977308565,12.07,Grocery,3.833,Stormy,Medium ,5610.66
1,670,oaes233806743,12.1,Grocery,3.833,Sandstorms,Medium ,5622.76
1,671,gaih403946865,12.29,Grocery,3.833,Sunny,Jam ,5635.06
1,672,zhjl476671500,16.6,Grocery,3.833,Stormy,Medium ,5651.66
1,673,awtf544595438,16.9,Grocery,3.833,Sunny,Low ,5668.56
1,674,klvy799014109,19.92,Grocery,3.833,Sandstorms,Jam ,5688.48
1,675,qrdb723853117,1.49,Grocery,3.828,Fog,Low ,5689.97
1,676,ytda900616560,1.56,Grocery,3.828,Fog,Low ,5691.52
1,677,vdii006234108,4.61,Grocery,3.828,Stormy,Jam ,5696.13
1,678,uloj273694337,9.33,Grocery,3.828,Cloudy,Jam ,5705.46
1,679,gghy404984234,12.29,Grocery,3.828,Windy,Medium ,5717.75
1,680,owwr183480047,13.59,Grocery,3.828,Sandstorms,Jam ,5731.34
1,681,rdgz343694098,13.59,Grocery,3.828,Sunny,Low ,5744.93
1,682,hlih659462476,13.83,Grocery,3.828,Sunny,Low ,5758.76
1,683,bwdr025423036,16.9,Grocery,3.828,Sandstorms,Medium ,5775.67
1,684,efus952187541,19.88,Grocery,3.828,Stormy,Jam ,5795.55
1,685,jfzg402064320,20.18,Grocery,3.828,Windy,Jam ,5815.73
1,686,xkxm865630486,4.56,Grocery,3.826,Windy,Low ,5820.29
1,687,oxfy319025312,1.49,Grocery,3.821,Stormy,High ,5821.78
1,688,urmm936382987,1.54,Grocery,3.821,Cloudy,Low ,5823.32
1,689,turw161374574,1.55,Grocery,3.821,Windy,High ,5824.87
1,690,pcna775570840,3.07,Grocery,3.821,Windy,Low ,5827.95
1,691,drwl788567540,7.76,Grocery,3.821,Sandstorms,Jam ,5835.71
1,692,mxwb121863856,7.79,Grocery,3.821,Sunny,Low ,5843.5
1,693,ccaq334657172,7.8,Grocery,3.821,Windy,Medium ,5851.3
1,694,eifp332677340,9.12,Grocery,3.821,Sunny,Medium ,5860.42
1,695,ebve038378856,9.32,Grocery,3.821,Fog,Jam ,5869.74
1,696,msqy545881869,13.58,Grocery,3.821,Sandstorms,Low ,5883.32
1,697,vfsg239590972,13.68,Grocery,3.821,Stormy,Medium ,5897.0
1,698,kwpe130107692,13.99,Grocery,3.821,Sunny,Jam ,5910.99
1,699,pseu612232540,16.6,Grocery,3.821,Fog,Low ,5927.59
1,700,xrov958475188,19.66,Grocery,3.821,Stormy,Medium ,5947.25
1,701,ndtg261523853,19.88,Grocery,3.821,Sunny,Medium ,5967.14
1,702,pfik167084300,20.18,Grocery,3.821,Sunny,Low ,5987.31
1,703,dclp804261188,20.21,Grocery,3.821,Sandstorms,Low ,6007.52
1,704,kaqe623729284,1.53,Grocery,3.817,Sandstorms,High ,6009.05
1,705,jriz326728956,4.47,Grocery,3.817,Sandstorms,Medium ,6013.52
1,706,nofw197979335,5.97,Grocery,3.817,Cloudy,High ,6019.49
1,707,yxzh863497016,6.15,Grocery,3.817,Stormy,High ,6025.64
1,708,pbwz129887920,7.45,Grocery,3.817,Windy,Jam ,6033.09
1,709,tbvn745859809,8.93,Grocery,3.817,Sandstorms,Jam ,6042.01
1,710,zthy159475434,10.72,Grocery,3.817,Sunny,Medium ,6052.74
1,711,cxdl352949745,12.26,Grocery,3.817,Stormy,Medium ,6065.0
1,712,wxzx810527209,12.42,Grocery,3.817,Sunny,Jam ,6077.42
1,713,appf543418877,13.62,Grocery,3.817,Windy,Medium ,6091.04
1,714,tkpr783061598,1.53,Grocery,3.814,Stormy,Low ,6092.57
1,715,gnzg571714067,3.06,Grocery,3.814,Windy,Low ,6095.63
1,716,fvad700828711,3.11,Grocery,3.814,Cloudy,Low ,6098.73
1,717,ocfi225126874,3.11,Grocery,3.814,Fog,Low ,6101.84
1,718,wrvx895063593,4.54,Grocery,3.814,Sunny,Medium ,6106.38
1,719,aftd694424762,4.56,Grocery,3.814,Sandstorms,Jam ,6110.95
1,720,hbnk213579550,7.57,Grocery,3.814,Sunny,Jam ,6118.52
